school_name,jersey_number,name,position,class_year,height,hometown,high_school_club,gender,country_code,geo_class,UNITID,INSTNM,STABBR,OBEREG,LOCALE,INSTSIZE,CONTROL,gdp_per_capita_ppp,unemployment,gdp_growth,price_level_ratio,econ_distance,econ_ratio
University of Virginia,23,Laney Rouse,D,,5′7,"Cary, N.C.",Cary Academy,Women,USA,us,234076,University of Virginia-Main Campus,VA,5,22,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of Virginia,24,Kathryn Kelly,D,Redshirt Junior,5′8,"Belmont, Calif.",,Women,USA,us,234076,University of Virginia-Main Campus,VA,5,22,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of Virginia,25,Annamarie Williams,M,Sophomore,5′8,"Pittsburgh, Pa.",,Women,USA,us,234076,University of Virginia-Main Campus,VA,5,22,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of Virginia,26,Maya Carter,D,Senior,5′8,"Troy, Mich.",,Women,USA,us,234076,University of Virginia-Main Campus,VA,5,22,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of Virginia,27,Pearl Cecil,M/D,Freshman,5′10,"Encinitas, Calif.",Laurel Springs School,Women,USA,us,234076,University of Virginia-Main Campus,VA,5,22,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of Virginia,29,Molly Carlson,GK,Freshman,5′7,"Charlottesville, Va.",Liberty University Online Academy,Women,USA,us,234076,University of Virginia-Main Campus,VA,5,22,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of Virginia,30,Wicki Dunlap,GK,Freshman,5′10,"Raleigh, N.C.",,Women,USA,us,234076,University of Virginia-Main Campus,VA,5,22,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of Virginia,33,Ellie Sommers,GK,Graduate,5′7,"Boulder, Colo.",Pepperdine/LMU,Women,USA,us,234076,University of Virginia-Main Campus,VA,5,22,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Stanford University,1,Rowan Schnebly,GK,Redshirt Junior,6′2,"Portland, Ore",,Men,USA,us,243744,Stanford University,CA,8,21,4,2,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Stanford University,3,Palmer Bank,D,Redshirt Junior,6′0,"Bakersfield, Calif",,Men,USA,us,243744,Stanford University,CA,8,21,4,2,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Stanford University,6,Dylan Groeneveld,M,Junior,6′1,"Coronado, Calif",,Men,USA,us,243744,Stanford University,CA,8,21,4,2,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Stanford University,16,Joshua Partal,M,Freshman,6′2,"Bangor, Maine",,Men,USA,us,243744,Stanford University,CA,8,21,4,2,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Stanford University,18,Jack Pymm,M,Freshman,6′0,"Stamford, Conn",,Men,USA,us,243744,Stanford University,CA,8,21,4,2,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Stanford University,20,Alex Chow,M,Sophomore,5′6,"Palo Alto, Calif",,Men,USA,us,243744,Stanford University,CA,8,21,4,2,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Stanford University,21,Dillon Logan,F,Freshman,5′10,"Alexandria, Va",,Men,USA,us,243744,Stanford University,CA,8,21,4,2,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Stanford University,22,Jude Stone,M,Freshman,5′10,"Santa Rosa, Calif",,Men,USA,us,243744,Stanford University,CA,8,21,4,2,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Stanford University,23,Victor Fung,D,Freshman,5′11,"Weston, Fla",,Men,USA,us,243744,Stanford University,CA,8,21,4,2,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Stanford University,24,Aidan Reilly,D,Freshman,6′2,"Weymouth, Mass",,Men,USA,us,243744,Stanford University,CA,8,21,4,2,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Stanford University,25,Joe Moyer,F,Redshirt Freshman,6′0,"Yorba Linda, Calif",,Men,USA,us,243744,Stanford University,CA,8,21,4,2,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Stanford University,26,Brad Bennett,M,Freshman,5′10,"Bakersfield, Calif",,Men,USA,us,243744,Stanford University,CA,8,21,4,2,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Stanford University,27,Trevor Islam,M,Redshirt Sophomore,5′9,"Mill Valley, Calif",,Men,USA,us,243744,Stanford University,CA,8,21,4,2,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Stanford University,28,Eric Frintu,F,Redshirt Freshman,6′0,"Redmond, Wash",,Men,USA,us,243744,Stanford University,CA,8,21,4,2,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Stanford University,30,Jordan Victor,GK,Redshirt Freshman,6′4,"Sacramento, Calif",,Men,USA,us,243744,Stanford University,CA,8,21,4,2,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Stanford University,32,Brayden Montague,GK,Freshman,6′3,"Tampa, Fla",,Men,USA,us,243744,Stanford University,CA,8,21,4,2,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Stanford University,33,Laszlo Bollyky,GK,Redshirt Junior,6′4,"Stanford, Calif",,Men,USA,us,243744,Stanford University,CA,8,21,4,2,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Stanford University,1,Caroline Birkel,GOALKEEPER,Freshman,5′11,"St. Louis, Mo",High School,Women,USA,us,243744,Stanford University,CA,8,21,4,2,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Stanford University,6,Sophie Murdock,DEFENDER,Sophomore,5′9,"Los Altos, Calif",High School,Women,USA,us,243744,Stanford University,CA,8,21,4,2,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Stanford University,7,Lizzie Boamah,DEFENDER,Sophomore,5′9,"San Diego, Calif",High School,Women,USA,us,243744,Stanford University,CA,8,21,4,2,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Stanford University,8,Mia Bhuta,MIDFIELDER,Junior,5′5,"Pittsburgh, Pa",High School,Women,USA,us,243744,Stanford University,CA,8,21,4,2,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Stanford University,9,Jaden Thomas,FORWARD,Sophomore,5′6,"Dallas, Texas",High School,Women,USA,us,243744,Stanford University,CA,8,21,4,2,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Stanford University,10,Charlotte Kohler,MIDFIELDER/FORWARD,Sophomore,5′4,"Woodside, Calif",High School,Women,USA,us,243744,Stanford University,CA,8,21,4,2,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Stanford University,11,Eleanor Klinger,MIDFIELDER,Sophomore,5′7,"Cleveland, Ohio",High School,Women,USA,us,243744,Stanford University,CA,8,21,4,2,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Stanford University,12,Bella Winn Headshot,FORWARD,,5′9,,High School,Women,,missing,243744,Stanford University,CA,8,21,4,2,,,,,,
Stanford University,13,Sammy Smith,DEFENDER/FORWARD,Sophomore,5′6,"Boise, Idaho",High School,Women,USA,us,243744,Stanford University,CA,8,21,4,2,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Stanford University,14,Alex Tay,DEFENDER,Freshman,5′9,"Bellevue, Wash",High School,Women,USA,us,243744,Stanford University,CA,8,21,4,2,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Stanford University,15,Ella Emri,DEFENDER,Sophomore,5′9,"San Diego, Calif",High School,Women,USA,us,243744,Stanford University,CA,8,21,4,2,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Stanford University,16,Milly Bray,MIDFIELDER,Freshman,5′5,"Bainbridge Island, Wash",High School,Women,USA,us,243744,Stanford University,CA,8,21,4,2,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Stanford University,17,Erica Grilione,FORWARD,Junior,5′4,"Roseville, Calif",High School,Women,USA,us,243744,Stanford University,CA,8,21,4,2,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Stanford University,18,Y-Lan Nguyen,MIDFIELDER,Freshman,5′3,"Fairfax, Va",High School,Women,USA,us,243744,Stanford University,CA,8,21,4,2,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Stanford University,21,Joelle Jung,MIDFIELDER,Junior,5′4,"San Jose, Calif",High School,Women,USA,us,243744,Stanford University,CA,8,21,4,2,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Stanford University,22,Kaiya Jota,GOALKEEPER,Sophomore,5′10,"Pasadena, Calif",High School,Women,USA,us,243744,Stanford University,CA,8,21,4,2,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Stanford University,23,Lily Freer,MIDFIELDER,Freshman,5′8,"Alton, Ill",High School,Women,USA,us,243744,Stanford University,CA,8,21,4,2,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Stanford University,25,Noe Johnson,MIDFIELDER,Freshman,5′11,"Oakland, Calif",High School,Women,USA,us,243744,Stanford University,CA,8,21,4,2,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Stanford University,26,Ava Harrison,FORWARD,Freshman,5′2,"San Diego, Calif",High School,Women,USA,us,243744,Stanford University,CA,8,21,4,2,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Stanford University,27,Brooke Holden,MIDFIELDER/FORWARD,Freshman,5′6,"Alpine, Calif",High School,Women,USA,us,243744,Stanford University,CA,8,21,4,2,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
