school_name,gender,platform,base_url,status,division,source_id,softball_roster,field_hockey_roster,beach_volleyball_roster,football_roster,baseball_roster,cross_country_roster,soccer_roster,volleyball_roster,water_polo_roster,basketball_roster,bowling_roster,fencing_roster,gymnastics_roster,ice_hockey_roster,swimming_diving_roster,track_field_roster,wrestling_roster,golf_roster,lacrosse_roster,rowing_roster,tennis_roster
Tiffin University,Women,Sidearm Sports,http://www.gotiffindragons.com/,OK,II,783,https://gotiffindragons.com/sports/softball/roster,,,,,https://gotiffindragons.com/sports/womens-cross-country/roster,https://gotiffindragons.com/sports/womens-soccer/roster,https://gotiffindragons.com/sports/womens-volleyball/roster,,https://gotiffindragons.com/sports/womens-basketball/roster,,,,,,https://gotiffindragons.com/sports/womens-track-and-field/roster,https://gotiffindragons.com/sports/womens-wrestling/roster,https://gotiffindragons.com/sports/womens-golf/roster,https://gotiffindragons.com/sports/womens-lacrosse/roster,,https://gotiffindragons.com/sports/womens-tennis/roster
Towson University,Men,Sidearm Sports,http://www.towsontigers.com/,OK,I-FCS,784,,,,https://towsontigers.com/sports/football/roster,https://towsontigers.com/sports/baseball/roster,,,,,https://towsontigers.com/sports/mens-basketball/roster,,,,,https://towsontigers.com/sports/mens-swimming-and-diving/roster,https://towsontigers.com/sports/track-field/roster,,https://towsontigers.com/sports/mens-golf/roster,https://towsontigers.com/sports/mens-lacrosse/roster,,
Towson University,Women,Sidearm Sports,http://www.towsontigers.com/,OK,I-FCS,784,https://towsontigers.com/sports/softball/roster,https://towsontigers.com/sports/field-hockey/roster,,,,https://towsontigers.com/sports/womens-cross-country/roster,https://towsontigers.com/sports/womens-soccer/roster,https://towsontigers.com/sports/womens-volleyball/roster,,https://towsontigers.com/sports/womens-basketball/roster,,,https://towsontigers.com/sports/womens-gymnastics/roster,,https://towsontigers.com/sports/womens-swimming-and-diving/roster,https://towsontigers.com/sports/track-field/roster,,https://towsontigers.com/sports/womens-golf/roster,https://towsontigers.com/sports/womens-lacrosse/roster,,https://towsontigers.com/sports/womens-tennis/roster
Transylvania University,Men,Sidearm Sports,http://www.transysports.com/,OK,III,785,,,,,https://www.transysports.com/sports/baseball/roster,https://www.transysports.com/sports/mens-cross-country/roster,https://www.transysports.com/sports/mens-soccer/roster,,,https://www.transysports.com/sports/mens-basketball/roster,,,,,https://www.transysports.com/sports/mens-swimming-and-diving/roster,https://www.transysports.com/sports/mens-track-and-field/roster,,https://www.transysports.com/sports/mens-golf/roster,https://www.transysports.com/sports/mens-lacrosse/roster,,https://www.transysports.com/sports/mens-tennis/roster
Transylvania University,Women,Sidearm Sports,http://www.transysports.com/,OK,III,785,https://www.transysports.com/sports/softball/roster,https://www.transysports.com/sports/field-hockey/roster,,,,https://www.transysports.com/sports/womens-cross-country/roster,https://www.transysports.com/sports/womens-soccer/roster,https://www.transysports.com/sports/womens-volleyball/roster,,https://www.transysports.com/sports/womens-basketball/roster,,,,,https://www.transysports.com/sports/womens-swimming-and-diving/roster,https://www.transysports.com/sports/womens-track-and-field/roster,,https://www.transysports.com/sports/womens-golf/roster,https://www.transysports.com/sports/womens-lacrosse/roster,,https://www.transysports.com/sports/womens-tennis/roster
Trevecca Nazarene University,Men,Sidearm Sports,http://www.tnutrojans.com/,OK,II,786,,,,,https://tnutrojans.com/sports/baseball/roster,https://tnutrojans.com/sports/mens-cross-country/roster,https://tnutrojans.com/sports/mens-soccer/roster,,,https://tnutrojans.com/sports/mens-basketball/roster,,,,,,https://tnutrojans.com/sports/mens-track-and-field/roster,,https://tnutrojans.com/sports/mens-golf/roster,,,
Trevecca Nazarene University,Women,Sidearm Sports,http://www.tnutrojans.com/,OK,II,786,https://tnutrojans.com/sports/softball/roster,,,,,https://tnutrojans.com/sports/womens-cross-country/roster,https://tnutrojans.com/sports/womens-soccer/roster,https://tnutrojans.com/sports/womens-volleyball/roster,,https://tnutrojans.com/sports/womens-basketball/roster,,,,,,https://tnutrojans.com/sports/womens-track-and-field/roster,,https://tnutrojans.com/sports/womens-golf/roster,,,
Trine University,Men,Sidearm Sports,http://www.trinethunder.com/,OK,III,787,,,,https://trinethunder.com/sports/football/roster,https://trinethunder.com/sports/baseball/roster,https://trinethunder.com/sports/mens-cross-country/roster,https://trinethunder.com/sports/mens-soccer/roster,https://trinethunder.com/sports/mens-volleyball/roster,,https://trinethunder.com/sports/mens-basketball/roster,https://trinethunder.com/sports/mens-bowling/roster,,,https://trinethunder.com/sports/mens-ice-hockey/roster,,https://trinethunder.com/sports/mens-track-and-field/roster,https://trinethunder.com/sports/wrestling/roster,https://trinethunder.com/sports/mens-golf/roster,https://trinethunder.com/sports/mens-lacrosse/roster,,https://trinethunder.com/sports/mens-tennis/roster
Trine University,Women,Sidearm Sports,http://www.trinethunder.com/,OK,III,787,https://trinethunder.com/sports/softball/roster,,,,,https://trinethunder.com/sports/womens-cross-country/roster,https://trinethunder.com/sports/womens-soccer/roster,https://trinethunder.com/sports/womens-volleyball/roster,,https://trinethunder.com/sports/womens-basketball/roster,https://trinethunder.com/sports/womens-bowling/roster,,,https://trinethunder.com/sports/womens-ice-hockey/roster,,https://trinethunder.com/sports/womens-track-and-field/roster,https://trinethunder.com/sports/womens-wrestling/roster,https://trinethunder.com/sports/womens-golf/roster,https://trinethunder.com/sports/womens-lacrosse/roster,,https://trinethunder.com/sports/womens-tennis/roster
Trinity College (Connecticut),Men,Sidearm Sports,http://www.bantamsports.com/,OK,III,788,,,,https://bantamsports.com/sports/football/roster,https://bantamsports.com/sports/baseball/roster,https://bantamsports.com/sports/mens-cross-country/roster,https://bantamsports.com/sports/mens-soccer/roster,,,https://bantamsports.com/sports/mens-basketball/roster,,,,https://bantamsports.com/sports/mens-ice-hockey/roster,https://bantamsports.com/sports/mens-swimming-and-diving/roster,https://bantamsports.com/sports/mens-track-and-field/roster,https://bantamsports.com/sports/wrestling/roster,https://bantamsports.com/sports/mens-golf/roster,https://bantamsports.com/sports/mens-lacrosse/roster,https://bantamsports.com/sports/mens-rowing/roster,https://bantamsports.com/sports/mens-tennis/roster
Trinity College (Connecticut),Women,Sidearm Sports,http://www.bantamsports.com/,OK,III,788,https://bantamsports.com/sports/softball/roster,https://bantamsports.com/sports/field-hockey/roster,,,,https://bantamsports.com/sports/womens-cross-country/roster,https://bantamsports.com/sports/womens-soccer/roster,https://bantamsports.com/sports/womens-volleyball/roster,,https://bantamsports.com/sports/womens-basketball/roster,,,,https://bantamsports.com/sports/womens-ice-hockey/roster,https://bantamsports.com/sports/womens-swimming-and-diving/roster,https://bantamsports.com/sports/womens-track-and-field/roster,,https://bantamsports.com/sports/womens-golf/roster,https://bantamsports.com/sports/womens-lacrosse/roster,https://bantamsports.com/sports/womens-rowing/roster,https://bantamsports.com/sports/womens-tennis/roster
Trinity University (Texas),Men,Sidearm Sports,http://www.trinitytigers.com/,OK,III,789,,,,https://trinitytigers.com/sports/football/roster,https://trinitytigers.com/sports/baseball/roster,https://trinitytigers.com/sports/mens-cross-country/roster,https://trinitytigers.com/sports/mens-soccer/roster,,,https://trinitytigers.com/sports/mens-basketball/roster,,,,,https://trinitytigers.com/sports/swimming-and-diving/roster,https://trinitytigers.com/sports/mens-track-and-field/roster,,https://trinitytigers.com/sports/mens-golf/roster,,,https://trinitytigers.com/sports/mens-tennis/roster
Trinity University (Texas),Women,Sidearm Sports,http://www.trinitytigers.com/,OK,III,789,https://trinitytigers.com/sports/softball/roster,,,,,,https://trinitytigers.com/sports/womens-soccer/roster,https://trinitytigers.com/sports/womens-volleyball/roster,,https://trinitytigers.com/sports/womens-basketball/roster,,,,,https://trinitytigers.com/sports/swimming-and-diving/roster,,,https://trinitytigers.com/sports/womens-golf/roster,,,https://trinitytigers.com/sports/womens-tennis/roster
Trinity Washington University,Men,Sidearm Sports,https://trinitytigers.com/,OK,III,790,,,,https://trinitytigers.com/sports/football/roster,https://trinitytigers.com/sports/baseball/roster,https://trinitytigers.com/sports/mens-cross-country/roster,https://trinitytigers.com/sports/mens-soccer/roster,,,https://trinitytigers.com/sports/mens-basketball/roster,,,,,https://trinitytigers.com/sports/swimming-and-diving/roster,https://trinitytigers.com/sports/mens-track-and-field/roster,,https://trinitytigers.com/sports/mens-golf/roster,,,https://trinitytigers.com/sports/mens-tennis/roster
Trinity Washington University,Women,Sidearm Sports,https://trinitytigers.com/,OK,III,790,https://trinitytigers.com/sports/softball/roster,,,,,,https://trinitytigers.com/sports/womens-soccer/roster,https://trinitytigers.com/sports/womens-volleyball/roster,,https://trinitytigers.com/sports/womens-basketball/roster,,,,,https://trinitytigers.com/sports/swimming-and-diving/roster,,,https://trinitytigers.com/sports/womens-golf/roster,,,https://trinitytigers.com/sports/womens-tennis/roster
Troy University,Men,Sidearm Sports,http://troytrojans.com/,OK,I-FBS,791,,,,https://troytrojans.com/sports/football/roster,https://troytrojans.com/sports/baseball/roster,https://troytrojans.com/sports/cross-country/roster,,,,https://troytrojans.com/sports/mens-basketball/roster,,,,,,https://troytrojans.com/sports/track-and-field/roster,,https://troytrojans.com/sports/mens-golf/roster,,,https://troytrojans.com/sports/mens-tennis/roster
Troy University,Women,Sidearm Sports,http://troytrojans.com/,OK,I-FBS,791,https://troytrojans.com/sports/softball/roster,,,,,https://troytrojans.com/sports/cross-country/roster,https://troytrojans.com/sports/womens-soccer/roster,https://troytrojans.com/sports/womens-volleyball/roster,,https://troytrojans.com/sports/womens-basketball/roster,,,,,,https://troytrojans.com/sports/track-and-field/roster,,https://troytrojans.com/sports/womens-golf/roster,,,https://troytrojans.com/sports/womens-tennis/roster
Truman State University,Men,Sidearm Sports,http://www.trumanbulldogs.com/,OK,II,792,,,,https://trumanbulldogs.com/sports/football/roster,https://trumanbulldogs.com/sports/baseball/roster,https://trumanbulldogs.com/sports/mens-cross-country/roster,https://trumanbulldogs.com/sports/mens-soccer/roster,,,https://trumanbulldogs.com/sports/mens-basketball/roster,,,,,https://trumanbulldogs.com/sports/mens-swimming-and-diving/roster,https://trumanbulldogs.com/sports/mens-track-and-field/roster,,,,,
Truman State University,Women,Sidearm Sports,http://www.trumanbulldogs.com/,OK,II,792,https://trumanbulldogs.com/sports/softball/roster,,,,,https://trumanbulldogs.com/sports/womens-cross-country/roster,https://trumanbulldogs.com/sports/womens-soccer/roster,https://trumanbulldogs.com/sports/womens-volleyball/roster,,https://trumanbulldogs.com/sports/womens-basketball/roster,,,,,https://trumanbulldogs.com/sports/womens-swimming-and-diving/roster,https://trumanbulldogs.com/sports/womens-track-and-field/roster,,https://trumanbulldogs.com/sports/womens-golf/roster,,,https://trumanbulldogs.com/sports/womens-tennis/roster
Tufts University,Men,Sidearm Sports,http://www.gotuftsjumbos.com/landing/index,OK,III,793,,,,https://gotuftsjumbos.com/sports/football/roster,https://gotuftsjumbos.com/sports/baseball/roster,https://gotuftsjumbos.com/sports/mens-cross-country/roster,https://gotuftsjumbos.com/sports/mens-soccer/roster,,,https://gotuftsjumbos.com/sports/mens-basketball/roster,,,,https://gotuftsjumbos.com/sports/mens-ice-hockey/roster,https://gotuftsjumbos.com/sports/mens-swimming-and-diving/roster,https://gotuftsjumbos.com/sports/mens-track-and-field/roster,,https://gotuftsjumbos.com/sports/mens-golf/roster,https://gotuftsjumbos.com/sports/mens-lacrosse/roster,https://gotuftsjumbos.com/sports/mens-rowing/roster,https://gotuftsjumbos.com/sports/mens-tennis/roster
Tufts University,Women,Sidearm Sports,http://www.gotuftsjumbos.com/landing/index,OK,III,793,https://gotuftsjumbos.com/sports/softball/roster,https://gotuftsjumbos.com/sports/field-hockey/roster,,,,https://gotuftsjumbos.com/sports/womens-cross-country/roster,https://gotuftsjumbos.com/sports/womens-soccer/roster,https://gotuftsjumbos.com/sports/womens-volleyball/roster,,https://gotuftsjumbos.com/sports/womens-basketball/roster,,https://gotuftsjumbos.com/sports/womens-fencing/roster,,,https://gotuftsjumbos.com/sports/womens-swimming-and-diving/roster,https://gotuftsjumbos.com/sports/womens-track-and-field/roster,,,https://gotuftsjumbos.com/sports/womens-lacrosse/roster,https://gotuftsjumbos.com/sports/womens-rowing/roster,https://gotuftsjumbos.com/sports/womens-tennis/roster
Tulane University,Men,Sidearm Sports,http://www.tulanegreenwave.com/,OK,I-FBS,794,,,,https://tulanegreenwave.com/sports/football/roster,https://tulanegreenwave.com/sports/baseball/roster,https://tulanegreenwave.com/sports/cross-country/roster,,,,https://tulanegreenwave.com/sports/mens-basketball/roster,,,,,,https://tulanegreenwave.com/sports/track-and-field/roster,,,,,https://tulanegreenwave.com/sports/mens-tennis/roster
Tulane University,Women,Sidearm Sports,http://www.tulanegreenwave.com/,OK,I-FBS,794,,,https://tulanegreenwave.com/sports/womens-beach-volleyball/roster,,,https://tulanegreenwave.com/sports/cross-country/roster,,https://tulanegreenwave.com/sports/womens-volleyball/roster,,https://tulanegreenwave.com/sports/womens-basketball/roster,https://tulanegreenwave.com/sports/womens-bowling/roster,,,,https://tulanegreenwave.com/sports/womens-swimming-and-diving/roster,https://tulanegreenwave.com/sports/track-and-field/roster,,https://tulanegreenwave.com/sports/womens-golf/roster,,,https://tulanegreenwave.com/sports/womens-tennis/roster
Tusculum University,Men,PrestoSports,http://www.tusculumpioneers.com/,OK,II,795,,,,http://www.tusculumpioneers.com/sports/fball/2025-26/roster,https://www.tusculumpioneers.com/sports/bsb/2025-26/roster,,http://www.tusculumpioneers.com/sports/msoc/2026-27/roster,https://www.tusculumpioneers.com/sports/mvball/2025-26/roster,,https://www.tusculumpioneers.com/sports/mbkb/2025-26/roster,,,,,,,,http://www.tusculumpioneers.com/sports/mgolf/2025-26/roster,http://www.tusculumpioneers.com/sports/mlax/2025-26/roster,,https://www.tusculumpioneers.com/sports/mten/2025-26/roster
Tusculum University,Women,PrestoSports,http://www.tusculumpioneers.com/,OK,II,795,https://www.tusculumpioneers.com/sports/sball/2025-26/roster,,https://www.tusculumpioneers.com/sports/beachvball/2025-26/roster,,,,http://www.tusculumpioneers.com/sports/wsoc/2025-26/roster,http://www.tusculumpioneers.com/sports/wvball/2026-27/roster,,http://www.tusculumpioneers.com/sports/wbkb/2025-26/roster,,,,,,,,http://www.tusculumpioneers.com/sports/wgolf/2025-26/roster,https://www.tusculumpioneers.com/sports/wlax/2025-26/roster,,https://www.tusculumpioneers.com/sports/wten/2025-26/roster
Tuskegee University,Men,Sidearm Sports,http://www.goldentigersports.com/,OK,II,796,,,,https://goldentigersports.com/sports/football/roster,https://goldentigersports.com/sports/baseball/roster,https://goldentigersports.com/sports/cross-country/roster,,,,https://goldentigersports.com/sports/mens-basketball/roster,,,,,,https://goldentigersports.com/sports/track-and-field/roster,,,,,https://goldentigersports.com/sports/mens-tennis/roster
Tuskegee University,Women,Sidearm Sports,http://www.goldentigersports.com/,OK,II,796,https://goldentigersports.com/sports/softball/roster,,,,,https://goldentigersports.com/sports/cross-country/roster,,https://goldentigersports.com/sports/womens-volleyball/roster,,https://goldentigersports.com/sports/womens-basketball/roster,,,,,,https://goldentigersports.com/sports/track-and-field/roster,,,,,https://goldentigersports.com/sports/womens-tennis/roster
U.S. Air Force Academy,Men,Sidearm Sports,http://www.goairforcefalcons.com/,OK,I-FBS,797,,,,https://goairforcefalcons.com/sports/football/roster,https://goairforcefalcons.com/sports/baseball/roster,https://goairforcefalcons.com/sports/cross-country/roster,https://goairforcefalcons.com/sports/mens-soccer/roster,,https://goairforcefalcons.com/sports/mens-water-polo/roster,https://goairforcefalcons.com/sports/mens-basketball/roster,,,https://goairforcefalcons.com/sports/mens-gymnastics/roster,https://goairforcefalcons.com/sports/mens-ice-hockey/roster,https://goairforcefalcons.com/sports/mens-swimming-and-diving/roster,https://goairforcefalcons.com/sports/track-and-field/roster,https://goairforcefalcons.com/sports/wrestling/roster,https://goairforcefalcons.com/sports/mens-golf/roster,https://goairforcefalcons.com/sports/mens-lacrosse/roster,,https://goairforcefalcons.com/sports/mens-tennis/roster
U.S. Air Force Academy,Women,Sidearm Sports,http://www.goairforcefalcons.com/,OK,I-FBS,797,,,,,,https://goairforcefalcons.com/sports/cross-country/roster,https://goairforcefalcons.com/sports/womens-soccer/roster,https://goairforcefalcons.com/sports/womens-volleyball/roster,,https://goairforcefalcons.com/sports/womens-basketball/roster,,https://goairforcefalcons.com/sports/fencing/roster,https://goairforcefalcons.com/sports/womens-gymnastics/roster,,https://goairforcefalcons.com/sports/womens-swimming-and-diving/roster,https://goairforcefalcons.com/sports/track-and-field/roster,,,,,https://goairforcefalcons.com/sports/womens-tennis/roster
U.S. Coast Guard Academy,Men,Sidearm Sports,https://coastguardathletics.com/,OK,III,798,,,,https://coastguardathletics.com/sports/football/roster,https://coastguardathletics.com/sports/baseball/roster,https://coastguardathletics.com/sports/mens-cross-country/roster,https://coastguardathletics.com/sports/mens-soccer/roster,,,https://coastguardathletics.com/sports/mens-basketball/roster,,,,,https://coastguardathletics.com/sports/mens-swimming-and-diving/roster,https://coastguardathletics.com/sports/mens-track-and-field/roster,https://coastguardathletics.com/sports/wrestling/roster,,https://coastguardathletics.com/sports/mens-lacrosse/roster,https://coastguardathletics.com/sports/mens-rowing/roster,https://coastguardathletics.com/sports/mens-tennis/roster
U.S. Coast Guard Academy,Women,Sidearm Sports,https://coastguardathletics.com/,OK,III,798,https://coastguardathletics.com/sports/softball/roster,,,,,https://coastguardathletics.com/sports/womens-cross-country/roster,https://coastguardathletics.com/sports/womens-soccer/roster,https://coastguardathletics.com/sports/womens-volleyball/roster,,https://coastguardathletics.com/sports/womens-basketball/roster,,,,,https://coastguardathletics.com/sports/womens-swimming-and-diving/roster,https://coastguardathletics.com/sports/womens-track-and-field/roster,,,https://coastguardathletics.com/sports/womens-lacrosse/roster,https://coastguardathletics.com/sports/womens-rowing/roster,
U.S. Merchant Marine Academy,Men,Sidearm Sports,http://usmmasports.com/,OK,III,799,,,,https://usmmasports.com/sports/football/roster,https://usmmasports.com/sports/baseball/roster,https://usmmasports.com/sports/mens-cross-country/roster,https://usmmasports.com/sports/mens-soccer/roster,,,https://usmmasports.com/sports/mens-basketball/roster,,,,,https://usmmasports.com/sports/mens-swimming-and-diving/roster,https://usmmasports.com/sports/mens-track-and-field/roster,https://usmmasports.com/sports/wrestling/roster,,https://usmmasports.com/sports/mens-lacrosse/roster,,https://usmmasports.com/sports/mens-tennis/roster
U.S. Merchant Marine Academy,Women,Sidearm Sports,http://usmmasports.com/,OK,III,799,,,,,,https://usmmasports.com/sports/womens-cross-country/roster,https://usmmasports.com/sports/womens-soccer/roster,https://usmmasports.com/sports/womens-volleyball/roster,,https://usmmasports.com/sports/womens-basketball/roster,,,,,https://usmmasports.com/sports/womens-swimming-and-diving/roster,https://usmmasports.com/sports/womens-track-and-field/roster,,,https://usmmasports.com/sports/womens-lacrosse/roster,,
U.S. Military Academy,Men,Sidearm Sports,http://goarmywestpoint.com/index.aspx,OK,I-FBS,800,,,,https://goarmywestpoint.com/sports/football/roster,https://goarmywestpoint.com/sports/baseball/roster,https://goarmywestpoint.com/sports/mens-cross-country/roster,https://goarmywestpoint.com/sports/mens-soccer/roster,,,https://goarmywestpoint.com/sports/mens-basketball/roster,,,https://goarmywestpoint.com/sports/mens-gymnastics/roster,https://goarmywestpoint.com/sports/mens-ice-hockey/roster,https://goarmywestpoint.com/sports/mens-swimming-and-diving/roster,https://goarmywestpoint.com/sports/mens-track-and-field/roster,https://goarmywestpoint.com/sports/wrestling/roster,https://goarmywestpoint.com/sports/mens-golf/roster,https://goarmywestpoint.com/sports/mens-lacrosse/roster,,https://goarmywestpoint.com/sports/mens-tennis/roster
U.S. Military Academy,Women,Sidearm Sports,http://goarmywestpoint.com/index.aspx,OK,I-FBS,800,https://goarmywestpoint.com/sports/softball/roster,,,,,https://goarmywestpoint.com/sports/womens-cross-country/roster,https://goarmywestpoint.com/sports/womens-soccer/roster,https://goarmywestpoint.com/sports/womens-volleyball/roster,,https://goarmywestpoint.com/sports/womens-basketball/roster,,,,,https://goarmywestpoint.com/sports/womens-swimming-and-diving/roster,https://goarmywestpoint.com/sports/womens-track-and-field/roster,,,https://goarmywestpoint.com/sports/womens-lacrosse/roster,,https://goarmywestpoint.com/sports/womens-tennis/roster
U.S. Naval Academy,Men,Sidearm Sports,http://www.navysports.com/,OK,I-FBS,801,,,,https://navysports.com/sports/football/roster,https://navysports.com/sports/baseball/roster,https://navysports.com/sports/mens-cross-country/roster,https://navysports.com/sports/mens-soccer/roster,,https://navysports.com/sports/mens-water-polo/roster,https://navysports.com/sports/mens-basketball/roster,,,https://navysports.com/sports/mens-gymnastics/roster,,https://navysports.com/sports/mens-swimming-and-diving/roster,https://navysports.com/sports/mens-track-and-field/roster,https://navysports.com/sports/wrestling/roster,https://navysports.com/sports/mens-golf/roster,https://navysports.com/sports/mens-lacrosse/roster,https://navysports.com/sports/mens-rowing/roster,https://navysports.com/sports/mens-tennis/roster
U.S. Naval Academy,Women,Sidearm Sports,http://www.navysports.com/,OK,I-FBS,801,,,,,,https://navysports.com/sports/womens-cross-country/roster,https://navysports.com/sports/womens-soccer/roster,https://navysports.com/sports/womens-volleyball/roster,,https://navysports.com/sports/womens-basketball/roster,,,,,https://navysports.com/sports/womens-swimming-and-diving/roster,https://navysports.com/sports/womens-track-and-field/roster,,https://navysports.com/sports/womens-golf/roster,https://navysports.com/sports/womens-lacrosse/roster,https://navysports.com/sports/womens-rowing/roster,https://navysports.com/sports/womens-tennis/roster
Union College (New York),Men,Sidearm Sports,http://www.unionathletics.com/,OK,III,802,,,,https://unionathletics.com/sports/football/roster,https://unionathletics.com/sports/baseball/roster,https://unionathletics.com/sports/mens-cross-country/roster,https://unionathletics.com/sports/mens-soccer/roster,,,https://unionathletics.com/sports/mens-basketball/roster,,,,https://unionathletics.com/sports/mens-ice-hockey/roster,https://unionathletics.com/sports/mens-swimming-and-diving/roster,https://unionathletics.com/sports/mens-track-and-field/roster,,,https://unionathletics.com/sports/mens-lacrosse/roster,,https://unionathletics.com/sports/mens-tennis/roster
Union College (New York),Women,Sidearm Sports,http://www.unionathletics.com/,OK,III,802,https://unionathletics.com/sports/softball/roster,https://unionathletics.com/sports/field-hockey/roster,,,,https://unionathletics.com/sports/womens-cross-country/roster,https://unionathletics.com/sports/womens-soccer/roster,https://unionathletics.com/sports/womens-volleyball/roster,,https://unionathletics.com/sports/womens-basketball/roster,,,,https://unionathletics.com/sports/womens-ice-hockey/roster,https://unionathletics.com/sports/womens-swimming-and-diving/roster,https://unionathletics.com/sports/womens-track-and-field/roster,,https://unionathletics.com/sports/womens-golf/roster,https://unionathletics.com/sports/womens-lacrosse/roster,,https://unionathletics.com/sports/womens-tennis/roster
Union University,Men,Sidearm Sports,http://www.uuathletics.com/,OK,II,803,,,,,https://uuathletics.com/sports/baseball/roster,https://uuathletics.com/sports/mens-cross-country/roster,https://uuathletics.com/sports/mens-soccer/roster,,,https://uuathletics.com/sports/mens-basketball/roster,,,,,,,,https://uuathletics.com/sports/golf/roster,,,
Union University,Women,Sidearm Sports,http://www.uuathletics.com/,OK,II,803,https://uuathletics.com/sports/softball/roster,,,,,https://uuathletics.com/sports/womens-cross-country/roster,https://uuathletics.com/sports/womens-soccer/roster,https://uuathletics.com/sports/womens-volleyball/roster,,https://uuathletics.com/sports/womens-basketball/roster,,,,,,,,https://uuathletics.com/sports/womens-golf/roster,,,
University at Albany,Men,Sidearm Sports,http://www.ualbanysports.com/,OK,I-FCS,804,,,,https://ualbanysports.com/sports/football/roster,https://ualbanysports.com/sports/baseball/roster,https://ualbanysports.com/sports/mens-cross-country/roster,https://ualbanysports.com/sports/mens-soccer/roster,,,https://ualbanysports.com/sports/mens-basketball/roster,,,,,,https://ualbanysports.com/sports/mens-track-and-field/roster,,,https://ualbanysports.com/sports/mens-lacrosse/roster,,
University at Albany,Women,Sidearm Sports,http://www.ualbanysports.com/,OK,I-FCS,804,https://ualbanysports.com/sports/softball/roster,https://ualbanysports.com/sports/field-hockey/roster,,,,https://ualbanysports.com/sports/womens-cross-country/roster,https://ualbanysports.com/sports/womens-soccer/roster,https://ualbanysports.com/sports/womens-volleyball/roster,,https://ualbanysports.com/sports/womens-basketball/roster,,,,,,https://ualbanysports.com/sports/womens-track-and-field/roster,,https://ualbanysports.com/sports/womens-golf/roster,https://ualbanysports.com/sports/womens-lacrosse/roster,https://ualbanysports.com/sports/womens-rowing/roster,
"University at Buffalo, the State University of New York",Men,Sidearm Sports,http://www.ubbulls.com/,OK,I-FBS,805,,,,https://ubbulls.com/sports/football/roster,,https://ubbulls.com/sports/cross-country/roster,,,,https://ubbulls.com/sports/mens-basketball/roster,,,,,https://ubbulls.com/sports/swimming-and-diving/roster,https://ubbulls.com/sports/track-and-field/roster,https://ubbulls.com/sports/wrestling/roster,,,,https://ubbulls.com/sports/mens-tennis/roster
"University at Buffalo, the State University of New York",Women,Sidearm Sports,http://www.ubbulls.com/,OK,I-FBS,805,https://ubbulls.com/sports/softball/roster,,,,,https://ubbulls.com/sports/cross-country/roster,https://ubbulls.com/sports/womens-soccer/roster,https://ubbulls.com/sports/womens-volleyball/roster,,https://ubbulls.com/sports/womens-basketball/roster,,,,,https://ubbulls.com/sports/swimming-and-diving/roster,https://ubbulls.com/sports/track-and-field/roster,,,,,https://ubbulls.com/sports/womens-tennis/roster
University of Akron,Men,Sidearm Sports,http://gozips.com/,OK,I-FBS,806,,,,https://gozips.com/sports/football/roster,https://gozips.com/sports/baseball/roster,https://gozips.com/sports/cross-country/roster,https://gozips.com/sports/mens-soccer/roster,,,https://gozips.com/sports/mens-basketball/roster,,,,,,https://gozips.com/sports/track-and-field/roster,,,,,
University of Akron,Women,Sidearm Sports,http://gozips.com/,OK,I-FBS,806,https://gozips.com/sports/softball/roster,,,,,https://gozips.com/sports/cross-country/roster,https://gozips.com/sports/womens-soccer/roster,https://gozips.com/sports/womens-volleyball/roster,,https://gozips.com/sports/womens-basketball/roster,,,,,https://gozips.com/sports/womens-swimming-and-diving/roster,https://gozips.com/sports/track-and-field/roster,,https://gozips.com/sports/womens-golf/roster,https://gozips.com/sports/womens-lacrosse/roster,,
University of Alabama,Men,Sidearm Sports,http://www.rolltide.com/,OK,I-FBS,807,,,,https://rolltide.com/sports/football/roster,https://rolltide.com/sports/baseball/roster,https://rolltide.com/sports/xctrack/roster,,,,https://rolltide.com/sports/mens-basketball/roster,,,,,https://rolltide.com/sports/swimming-and-diving/roster,,,https://rolltide.com/sports/mens-golf/roster,,,https://rolltide.com/sports/mens-tennis/roster
University of Alabama,Women,Sidearm Sports,http://www.rolltide.com/,OK,I-FBS,807,https://rolltide.com/sports/softball/roster,,,,,https://rolltide.com/sports/xctrack/roster,https://rolltide.com/sports/womens-soccer/roster,https://rolltide.com/sports/womens-volleyball/roster,,https://rolltide.com/sports/womens-basketball/roster,,,https://rolltide.com/sports/womens-gymnastics/roster,,https://rolltide.com/sports/swimming-and-diving/roster,,,https://rolltide.com/sports/womens-golf/roster,,https://rolltide.com/sports/womens-rowing/roster,https://rolltide.com/sports/womens-tennis/roster
University of Alabama at Birmingham,Men,Sidearm Sports,http://www.uabsports.com/,OK,I-FBS,808,,,,https://uabsports.com/sports/football/roster,https://uabsports.com/sports/baseball/roster,,https://uabsports.com/sports/mens-soccer/roster,,,https://uabsports.com/sports/mens-basketball/roster,,,,,,,,https://uabsports.com/sports/mens-golf/roster,,,https://uabsports.com/sports/mens-tennis/roster
