country_code,year,sport,athletes,log_athletes,is_present,gdp_per_capita_ppp,gdp_growth,unemployment,political_stability,rule_of_law,control_corruption,gdp_shock,currency_crisis,unemployment_spike,any_econ_shock,disaster_events,disaster_deaths,disaster_affected,any_conflict,n_conflicts,pop_15_24_avg_2018_22,log_pop_15_24,log_gdp_pc,log_disaster_events,log_disaster_deaths,treated_sport,post_2020,did_term,treat_x_y2020,treat_x_y2021,treat_x_y2022,treat_x_y2023,imr
FRA,2020,soccer,41,3.737669618283368,1,49311.333409639,-7.74056751254994,8.009,0.281,1.2987,1.1226,1.0,0.0,0.0,1.0,8.0,1944.0,15667.0,0.0,0.0,8153466.003622076,15.913953671330663,10.805909220216158,2.19722457733622,7.573017256052546,1,1,1,1,0,0,0,0.11085299127553393
FRA,2020,basketball,22,3.1354942159291497,1,49311.333409639,-7.74056751254994,8.009,0.281,1.2987,1.1226,1.0,0.0,0.0,1.0,8.0,1944.0,15667.0,0.0,0.0,8153466.003622076,15.913953671330663,10.805909220216158,2.19722457733622,7.573017256052546,0,1,0,0,0,0,0,0.1784532115337737
FRA,2020,tennis,45,3.828641396489095,1,49311.333409639,-7.74056751254994,8.009,0.281,1.2987,1.1226,1.0,0.0,0.0,1.0,8.0,1944.0,15667.0,0.0,0.0,8153466.003622076,15.913953671330663,10.805909220216158,2.19722457733622,7.573017256052546,0,1,0,0,0,0,0,0.19104116356546247
FRA,2020,golf,12,2.5649493574615367,1,49311.333409639,-7.74056751254994,8.009,0.281,1.2987,1.1226,1.0,0.0,0.0,1.0,8.0,1944.0,15667.0,0.0,0.0,8153466.003622076,15.913953671330663,10.805909220216158,2.19722457733622,7.573017256052546,0,1,0,0,0,0,0,0.43428186823934867
FRA,2020,swimming,18,2.9444389791664403,1,49311.333409639,-7.74056751254994,8.009,0.281,1.2987,1.1226,1.0,0.0,0.0,1.0,8.0,1944.0,15667.0,0.0,0.0,8153466.003622076,15.913953671330663,10.805909220216158,2.19722457733622,7.573017256052546,0,1,0,0,0,0,0,0.18098172947887334
FRA,2020,icehockey,1,0.6931471805599453,1,49311.333409639,-7.74056751254994,8.009,0.281,1.2987,1.1226,1.0,0.0,0.0,1.0,8.0,1944.0,15667.0,0.0,0.0,8153466.003622076,15.913953671330663,10.805909220216158,2.19722457733622,7.573017256052546,0,1,0,0,0,0,0,0.953823799940743
FRA,2020,volleyball,3,1.3862943611198906,1,49311.333409639,-7.74056751254994,8.009,0.281,1.2987,1.1226,1.0,0.0,0.0,1.0,8.0,1944.0,15667.0,0.0,0.0,8153466.003622076,15.913953671330663,10.805909220216158,2.19722457733622,7.573017256052546,1,1,1,1,0,0,0,0.37623628327777336
FRA,2021,track,34,3.555348061489413,1,52517.3354905855,6.50155219757207,7.871,0.3256,1.2592,1.2819,0.0,0.0,0.0,0.0,9.0,2.0,2402.0,0.0,0.0,8153466.003622076,15.913953671330663,10.868898593896429,2.302585092994046,1.0986122886681098,0,1,0,0,0,0,0,0.10415543193411995
FRA,2021,soccer,66,4.204692619390966,1,52517.3354905855,6.50155219757207,7.871,0.3256,1.2592,1.2819,0.0,0.0,0.0,0.0,9.0,2.0,2402.0,0.0,0.0,8153466.003622076,15.913953671330663,10.868898593896429,2.302585092994046,1.0986122886681098,1,1,1,0,1,0,0,0.10100799089802581
FRA,2021,basketball,26,3.295836866004329,1,52517.3354905855,6.50155219757207,7.871,0.3256,1.2592,1.2819,0.0,0.0,0.0,0.0,9.0,2.0,2402.0,0.0,0.0,8153466.003622076,15.913953671330663,10.868898593896429,2.302585092994046,1.0986122886681098,0,1,0,0,0,0,0,0.16455766089918442
FRA,2021,tennis,47,3.871201010907891,1,52517.3354905855,6.50155219757207,7.871,0.3256,1.2592,1.2819,0.0,0.0,0.0,0.0,9.0,2.0,2402.0,0.0,0.0,8153466.003622076,15.913953671330663,10.868898593896429,2.302585092994046,1.0986122886681098,0,1,0,0,0,0,0,0.17647300623623752
FRA,2021,golf,12,2.5649493574615367,1,52517.3354905855,6.50155219757207,7.871,0.3256,1.2592,1.2819,0.0,0.0,0.0,0.0,9.0,2.0,2402.0,0.0,0.0,8153466.003622076,15.913953671330663,10.868898593896429,2.302585092994046,1.0986122886681098,0,1,0,0,0,0,0,0.4098216784517193
FRA,2021,swimming,17,2.8903717578961645,1,52517.3354905855,6.50155219757207,7.871,0.3256,1.2592,1.2819,0.0,0.0,0.0,0.0,9.0,2.0,2402.0,0.0,0.0,8153466.003622076,15.913953671330663,10.868898593896429,2.302585092994046,1.0986122886681098,0,1,0,0,0,0,0,0.16694929077915047
FRA,2021,icehockey,1,0.6931471805599453,1,52517.3354905855,6.50155219757207,7.871,0.3256,1.2592,1.2819,0.0,0.0,0.0,0.0,9.0,2.0,2402.0,0.0,0.0,8153466.003622076,15.913953671330663,10.868898593896429,2.302585092994046,1.0986122886681098,0,1,0,0,0,0,0,0.9180071202300618
FRA,2021,volleyball,2,1.0986122886681098,1,52517.3354905855,6.50155219757207,7.871,0.3256,1.2592,1.2819,0.0,0.0,0.0,0.0,9.0,2.0,2402.0,0.0,0.0,8153466.003622076,15.913953671330663,10.868898593896429,2.302585092994046,1.0986122886681098,1,1,1,0,1,0,0,0.3537207952561101
FRA,2022,track,40,3.713572066704308,1,53673.8137406422,2.20208858513766,7.303,0.3933,1.1806,1.2594,0.0,0.0,0.0,0.0,6.0,4813.0,60378.0,0.0,0.0,8153466.003622076,15.913953671330663,10.89068052172292,1.9459101490553128,8.479283618343016,0,1,0,0,0,0,0,0.09748883256566757
FRA,2022,soccer,89,4.499809670330265,1,53673.8137406422,2.20208858513766,7.303,0.3933,1.1806,1.2594,0.0,0.0,0.0,0.0,6.0,4813.0,60378.0,0.0,0.0,8153466.003622076,15.913953671330663,10.89068052172292,1.9459101490553128,8.479283618343016,1,1,1,0,0,1,0,0.09449328468466923
FRA,2022,basketball,22,3.1354942159291497,1,53673.8137406422,2.20208858513766,7.303,0.3933,1.1806,1.2594,0.0,0.0,0.0,0.0,6.0,4813.0,60378.0,0.0,0.0,8153466.003622076,15.913953671330663,10.89068052172292,1.9459101490553128,8.479283618343016,0,1,0,0,0,0,0,0.15526001710777274
FRA,2022,tennis,52,3.970291913552122,1,53673.8137406422,2.20208858513766,7.303,0.3933,1.1806,1.2594,0.0,0.0,0.0,0.0,6.0,4813.0,60378.0,0.0,0.0,8153466.003622076,15.913953671330663,10.89068052172292,1.9459101490553128,8.479283618343016,0,1,0,0,0,0,0,0.16670973737472153
FRA,2022,golf,14,2.70805020110221,1,53673.8137406422,2.20208858513766,7.303,0.3933,1.1806,1.2594,0.0,0.0,0.0,0.0,6.0,4813.0,60378.0,0.0,0.0,8153466.003622076,15.913953671330663,10.89068052172292,1.9459101490553128,8.479283618343016,0,1,0,0,0,0,0,0.39311902367347407
FRA,2022,swimming,18,2.9444389791664403,1,53673.8137406422,2.20208858513766,7.303,0.3933,1.1806,1.2594,0.0,0.0,0.0,0.0,6.0,4813.0,60378.0,0.0,0.0,8153466.003622076,15.913953671330663,10.89068052172292,1.9459101490553128,8.479283618343016,0,1,0,0,0,0,0,0.15755695843694315
FRA,2022,icehockey,2,1.0986122886681098,1,53673.8137406422,2.20208858513766,7.303,0.3933,1.1806,1.2594,0.0,0.0,0.0,0.0,6.0,4813.0,60378.0,0.0,0.0,8153466.003622076,15.913953671330663,10.89068052172292,1.9459101490553128,8.479283618343016,0,1,0,0,0,0,0,0.8931808428679662
FRA,2022,volleyball,5,1.791759469228055,1,53673.8137406422,2.20208858513766,7.303,0.3933,1.1806,1.2594,0.0,0.0,0.0,0.0,6.0,4813.0,60378.0,0.0,0.0,8153466.003622076,15.913953671330663,10.89068052172292,1.9459101490553128,8.479283618343016,1,1,1,0,0,1,0,0.33839431235004996
FRA,2023,track,34,3.555348061489413,1,54296.7230897731,1.16054609449012,7.335,0.3437,1.1806,1.1848,0.0,0.0,0.0,0.0,8.0,2736.0,523878.0,0.0,0.0,8153466.003622076,15.913953671330663,10.90221915584636,2.19722457733622,7.914617709040679,0,1,0,0,0,0,0,0.09945483410523266
FRA,2023,soccer,105,4.663439094112067,1,54296.7230897731,1.16054609449012,7.335,0.3437,1.1806,1.1848,0.0,0.0,0.0,0.0,8.0,2736.0,523878.0,0.0,0.0,8153466.003622076,15.913953671330663,10.90221915584636,2.19722457733622,7.914617709040679,1,1,1,0,0,0,1,0.09641410239437838
FRA,2023,basketball,30,3.4339872044851463,1,54296.7230897731,1.16054609449012,7.335,0.3437,1.1806,1.1848,0.0,0.0,0.0,0.0,8.0,2736.0,523878.0,0.0,0.0,8153466.003622076,15.913953671330663,10.90221915584636,2.19722457733622,7.914617709040679,0,1,0,0,0,0,0,0.15801031755241937
FRA,2023,tennis,51,3.951243718581428,1,54296.7230897731,1.16054609449012,7.335,0.3437,1.1806,1.1848,0.0,0.0,0.0,0.0,8.0,2736.0,523878.0,0.0,0.0,8153466.003622076,15.913953671330663,10.90221915584636,2.19722457733622,7.914617709040679,0,1,0,0,0,0,0,0.16959912956344414
FRA,2023,golf,17,2.8903717578961645,1,54296.7230897731,1.16054609449012,7.335,0.3437,1.1806,1.1848,0.0,0.0,0.0,0.0,8.0,2736.0,523878.0,0.0,0.0,8153466.003622076,15.913953671330663,10.90221915584636,2.19722457733622,7.914617709040679,0,1,0,0,0,0,0,0.3980894594492755
FRA,2023,swimming,17,2.8903717578961645,1,54296.7230897731,1.16054609449012,7.335,0.3437,1.1806,1.1848,0.0,0.0,0.0,0.0,8.0,2736.0,523878.0,0.0,0.0,8153466.003622076,15.913953671330663,10.90221915584636,2.19722457733622,7.914617709040679,0,1,0,0,0,0,0,0.16033553773617687
FRA,2023,icehockey,2,1.0986122886681098,1,54296.7230897731,1.16054609449012,7.335,0.3437,1.1806,1.1848,0.0,0.0,0.0,0.0,8.0,2736.0,523878.0,0.0,0.0,8153466.003622076,15.913953671330663,10.90221915584636,2.19722457733622,7.914617709040679,0,1,0,0,0,0,0,0.9006015062145458
FRA,2023,volleyball,4,1.6094379124341005,1,54296.7230897731,1.16054609449012,7.335,0.3437,1.1806,1.1848,0.0,0.0,0.0,0.0,8.0,2736.0,523878.0,0.0,0.0,8153466.003622076,15.913953671330663,10.90221915584636,2.19722457733622,7.914617709040679,1,1,1,0,0,0,1,0.3429509938284398
MEX,2019,track,5,1.791759469228055,1,21704.1859494071,-1.33462176883367,3.477,-0.8419,-0.6579,-0.9174,0.0,0.0,0.0,0.0,6.0,16.0,4842.0,0.0,0.0,22085743.766272098,16.91044287988613,9.985260421819902,1.9459101490553128,2.833213344056216,0,0,0,0,0,0,0,0.2770527923228945
MEX,2019,soccer,28,3.367295829986474,1,21704.1859494071,-1.33462176883367,3.477,-0.8419,-0.6579,-0.9174,0.0,0.0,0.0,0.0,6.0,16.0,4842.0,0.0,0.0,22085743.766272098,16.91044287988613,9.985260421819902,1.9459101490553128,2.833213344056216,1,0,0,0,0,0,0,0.2708583937514693
MEX,2019,basketball,6,1.9459101490553128,1,21704.1859494071,-1.33462176883367,3.477,-0.8419,-0.6579,-0.9174,0.0,0.0,0.0,0.0,6.0,16.0,4842.0,0.0,0.0,22085743.766272098,16.91044287988613,9.985260421819902,1.9459101490553128,2.833213344056216,0,0,0,0,0,0,0,0.387661291151888
MEX,2019,tennis,18,2.9444389791664403,1,21704.1859494071,-1.33462176883367,3.477,-0.8419,-0.6579,-0.9174,0.0,0.0,0.0,0.0,6.0,16.0,4842.0,0.0,0.0,22085743.766272098,16.91044287988613,9.985260421819902,1.9459101490553128,2.833213344056216,0,0,0,0,0,0,0,0.4080301981295247
MEX,2019,golf,7,2.079441541679836,1,21704.1859494071,-1.33462176883367,3.477,-0.8419,-0.6579,-0.9174,0.0,0.0,0.0,0.0,6.0,16.0,4842.0,0.0,0.0,22085743.766272098,16.91044287988613,9.985260421819902,1.9459101490553128,2.833213344056216,0,0,0,0,0,0,0,0.7569427747233488
MEX,2019,swimming,36,3.610917912644224,1,21704.1859494071,-1.33462176883367,3.477,-0.8419,-0.6579,-0.9174,0.0,0.0,0.0,0.0,6.0,16.0,4842.0,0.0,0.0,22085743.766272098,16.91044287988613,9.985260421819902,1.9459101490553128,2.833213344056216,0,0,0,0,0,0,0,0.3917812592172043
MEX,2019,icehockey,0,0.0,0,21704.1859494071,-1.33462176883367,3.477,-0.8419,-0.6579,-0.9174,0.0,0.0,0.0,0.0,6.0,16.0,4842.0,0.0,0.0,22085743.766272098,16.91044287988613,9.985260421819902,1.9459101490553128,2.833213344056216,0,0,0,0,0,0,0,1.385036620250738
MEX,2019,volleyball,4,1.6094379124341005,1,21704.1859494071,-1.33462176883367,3.477,-0.8419,-0.6579,-0.9174,0.0,0.0,0.0,0.0,6.0,16.0,4842.0,0.0,0.0,22085743.766272098,16.91044287988613,9.985260421819902,1.9459101490553128,2.833213344056216,1,0,0,0,0,0,0,0.6791796507648693
MEX,2020,track,11,2.4849066497880004,1,19728.4817823158,-9.10287154605422,4.44,-0.7915,-0.6422,-0.9216,1.0,0.0,0.0,1.0,8.0,82.0,123599.0,0.0,0.0,22085743.766272098,16.91044287988613,9.88981864635065,2.19722457733622,4.418840607796598,0,1,0,0,0,0,0,0.29080970054197425
MEX,2020,soccer,22,3.1354942159291497,1,19728.4817823158,-9.10287154605422,4.44,-0.7915,-0.6422,-0.9216,1.0,0.0,0.0,1.0,8.0,82.0,123599.0,0.0,0.0,22085743.766272098,16.91044287988613,9.88981864635065,2.19722457733622,4.418840607796598,1,1,1,1,0,0,0,0.2844243691136009
MEX,2020,basketball,6,1.9459101490553128,1,19728.4817823158,-9.10287154605422,4.44,-0.7915,-0.6422,-0.9216,1.0,0.0,0.0,1.0,8.0,82.0,123599.0,0.0,0.0,22085743.766272098,16.91044287988613,9.88981864635065,2.19722457733622,4.418840607796598,0,1,0,0,0,0,0,0.404436843822189
MEX,2020,tennis,16,2.833213344056216,1,19728.4817823158,-9.10287154605422,4.44,-0.7915,-0.6422,-0.9216,1.0,0.0,0.0,1.0,8.0,82.0,123599.0,0.0,0.0,22085743.766272098,16.91044287988613,9.88981864635065,2.19722457733622,4.418840607796598,0,1,0,0,0,0,0,0.4252928741064019
MEX,2020,golf,8,2.19722457733622,1,19728.4817823158,-9.10287154605422,4.44,-0.7915,-0.6422,-0.9216,1.0,0.0,0.0,1.0,8.0,82.0,123599.0,0.0,0.0,22085743.766272098,16.91044287988613,9.88981864635065,2.19722457733622,4.418840607796598,0,1,0,0,0,0,0,0.7804017926705441
MEX,2020,swimming,37,3.6375861597263857,1,19728.4817823158,-9.10287154605422,4.44,-0.7915,-0.6422,-0.9216,1.0,0.0,0.0,1.0,8.0,82.0,123599.0,0.0,0.0,22085743.766272098,16.91044287988613,9.88981864635065,2.19722457733622,4.418840607796598,0,1,0,0,0,0,0,0.40865685666941515
MEX,2020,icehockey,0,0.0,0,19728.4817823158,-9.10287154605422,4.44,-0.7915,-0.6422,-0.9216,1.0,0.0,0.0,1.0,8.0,82.0,123599.0,0.0,0.0,22085743.766272098,16.91044287988613,9.88981864635065,2.19722457733622,4.418840607796598,0,1,0,0,0,0,0,1.4142980298925707
MEX,2020,volleyball,3,1.3862943611198906,1,19728.4817823158,-9.10287154605422,4.44,-0.7915,-0.6422,-0.9216,1.0,0.0,0.0,1.0,8.0,82.0,123599.0,0.0,0.0,22085743.766272098,16.91044287988613,9.88981864635065,2.19722457733622,4.418840607796598,1,1,1,1,0,0,0,0.7015331287631922
MEX,2021,track,20,3.044522437723423,1,20782.5877417545,5.34306679586261,4.019,-0.6876,-0.808,-1.0206,0.0,0.0,0.0,0.0,10.0,65.0,37345.0,0.0,0.0,22085743.766272098,16.91044287988613,9.941870787301998,2.3978952727983707,4.189654742026425,0,1,0,0,0,0,0,0.266269642820339
MEX,2021,soccer,38,3.6635616461296463,1,20782.5877417545,5.34306679586261,4.019,-0.6876,-0.808,-1.0206,0.0,0.0,0.0,0.0,10.0,65.0,37345.0,0.0,0.0,22085743.766272098,16.91044287988613,9.941870787301998,2.3978952727983707,4.189654742026425,1,1,1,0,1,0,0,0.26022895628467985
MEX,2021,basketball,5,1.791759469228055,1,20782.5877417545,5.34306679586261,4.019,-0.6876,-0.808,-1.0206,0.0,0.0,0.0,0.0,10.0,65.0,37345.0,0.0,0.0,22085743.766272098,16.91044287988613,9.941870787301998,2.3978952727983707,4.189654742026425,0,1,0,0,0,0,0,0.374438984427193
MEX,2021,tennis,19,2.995732273553991,1,20782.5877417545,5.34306679586261,4.019,-0.6876,-0.808,-1.0206,0.0,0.0,0.0,0.0,10.0,65.0,37345.0,0.0,0.0,22085743.766272098,16.91044287988613,9.941870787301998,2.3978952727983707,4.189654742026425,0,1,0,0,0,0,0,0.3944128073023439
MEX,2021,golf,9,2.302585092994046,1,20782.5877417545,5.34306679586261,4.019,-0.6876,-0.808,-1.0206,0.0,0.0,0.0,0.0,10.0,65.0,37345.0,0.0,0.0,22085743.766272098,16.91044287988613,9.941870787301998,2.3978952727983707,4.189654742026425,0,1,0,0,0,0,0,0.7382701438765189
MEX,2021,swimming,36,3.610917912644224,1,20782.5877417545,5.34306679586261,4.019,-0.6876,-0.808,-1.0206,0.0,0.0,0.0,0.0,10.0,65.0,37345.0,0.0,0.0,22085743.766272098,16.91044287988613,9.941870787301998,2.3978952727983707,4.189654742026425,0,1,0,0,0,0,0,0.37847784206911494
MEX,2021,icehockey,0,0.0,0,20782.5877417545,5.34306679586261,4.019,-0.6876,-0.808,-1.0206,0.0,0.0,0.0,0.0,10.0,65.0,37345.0,0.0,0.0,22085743.766272098,16.91044287988613,9.941870787301998,2.3978952727983707,4.189654742026425,0,1,0,0,0,0,0,1.3615930784416916
MEX,2021,volleyball,5,1.791759469228055,1,20782.5877417545,5.34306679586261,4.019,-0.6876,-0.808,-1.0206,0.0,0.0,0.0,0.0,10.0,65.0,37345.0,0.0,0.0,22085743.766272098,16.91044287988613,9.941870787301998,2.3978952727983707,4.189654742026425,1,1,1,0,1,0,0,0.6614125509586198
MEX,2022,track,17,2.8903717578961645,1,21391.8573692427,2.93163505458958,3.256,-0.6893,-0.8694,-1.0121,0.0,0.0,0.0,0.0,7.0,56.0,55041.0,0.0,0.0,22085743.766272098,16.91044287988613,9.970765631838322,2.079441541679836,4.04305126783455,0,1,0,0,0,0,0,0.26058854944520876
MEX,2022,soccer,49,3.912023005428146,1,21391.8573692427,2.93163505458958,3.256,-0.6893,-0.8694,-1.0121,0.0,0.0,0.0,0.0,7.0,56.0,55041.0,0.0,0.0,22085743.766272098,16.91044287988613,9.970765631838322,2.079441541679836,4.04305126783455,1,1,1,0,0,1,0,0.2546303362983903
MEX,2022,basketball,1,0.6931471805599453,1,21391.8573692427,2.93163505458958,3.256,-0.6893,-0.8694,-1.0121,0.0,0.0,0.0,0.0,7.0,56.0,55041.0,0.0,0.0,22085743.766272098,16.91044287988613,9.970765631838322,2.079441541679836,4.04305126783455,0,1,0,0,0,0,0,0.36744579142731304
MEX,2022,tennis,15,2.772588722239781,1,21391.8573692427,2.93163505458958,3.256,-0.6893,-0.8694,-1.0121,0.0,0.0,0.0,0.0,7.0,56.0,55041.0,0.0,0.0,22085743.766272098,16.91044287988613,9.970765631838322,2.079441541679836,4.04305126783455,0,1,0,0,0,0,0,0.38720652924653043
MEX,2022,golf,16,2.833213344056216,1,21391.8573692427,2.93163505458958,3.256,-0.6893,-0.8694,-1.0121,0.0,0.0,0.0,0.0,7.0,56.0,55041.0,0.0,0.0,22085743.766272098,16.91044287988613,9.970765631838322,2.079441541679836,4.04305126783455,0,1,0,0,0,0,0,0.7283260372950521
MEX,2022,swimming,36,3.610917912644224,1,21391.8573692427,2.93163505458958,3.256,-0.6893,-0.8694,-1.0121,0.0,0.0,0.0,0.0,7.0,56.0,55041.0,0.0,0.0,22085743.766272098,16.91044287988613,9.970765631838322,2.079441541679836,4.04305126783455,0,1,0,0,0,0,0,0.37144091479871943
MEX,2022,icehockey,0,0.0,0,21391.8573692427,2.93163505458958,3.256,-0.6893,-0.8694,-1.0121,0.0,0.0,0.0,0.0,7.0,56.0,55041.0,0.0,0.0,22085743.766272098,16.91044287988613,9.970765631838322,2.079441541679836,4.04305126783455,0,1,0,0,0,0,0,1.3490508123422646
MEX,2022,volleyball,7,2.079441541679836,1,21391.8573692427,2.93163505458958,3.256,-0.6893,-0.8694,-1.0121,0.0,0.0,0.0,0.0,7.0,56.0,55041.0,0.0,0.0,22085743.766272098,16.91044287988613,9.970765631838322,2.079441541679836,4.04305126783455,1,1,1,0,0,1,0,0.6519602363405997
MEX,2023,track,14,2.70805020110221,1,21917.24858366,2.45603364564664,2.765,-0.6308,-0.8064,-1.0206,0.0,0.0,0.0,0.0,2.0,95.0,988000.0,0.0,0.0,22085743.766272098,16.91044287988613,9.995029212365123,1.0986122886681098,4.564348191467836,0,1,0,0,0,0,0,0.2485383386765362
MEX,2023,soccer,51,3.951243718581428,1,21917.24858366,2.45603364564664,2.765,-0.6308,-0.8064,-1.0206,0.0,0.0,0.0,0.0,2.0,95.0,988000.0,0.0,0.0,22085743.766272098,16.91044287988613,9.995029212365123,1.0986122886681098,4.564348191467836,1,1,1,0,0,0,1,0.24275859945127892
MEX,2023,basketball,2,1.0986122886681098,1,21917.24858366,2.45603364564664,2.765,-0.6308,-0.8064,-1.0206,0.0,0.0,0.0,0.0,2.0,95.0,988000.0,0.0,0.0,22085743.766272098,16.91044287988613,9.995029212365123,1.0986122886681098,4.564348191467836,0,1,0,0,0,0,0,0.3525478844922033
MEX,2023,tennis,21,3.091042453358316,1,21917.24858366,2.45603364564664,2.765,-0.6308,-0.8064,-1.0206,0.0,0.0,0.0,0.0,2.0,95.0,988000.0,0.0,0.0,22085743.766272098,16.91044287988613,9.995029212365123,1.0986122886681098,4.564348191467836,0,1,0,0,0,0,0,0.3718447869625067
MEX,2023,golf,21,3.091042453358316,1,21917.24858366,2.45603364564664,2.765,-0.6308,-0.8064,-1.0206,0.0,0.0,0.0,0.0,2.0,95.0,988000.0,0.0,0.0,22085743.766272098,16.91044287988613,9.995029212365123,1.0986122886681098,4.564348191467836,0,1,0,0,0,0,0,0.7069765035515909
MEX,2023,swimming,47,3.871201010907891,1,21917.24858366,2.45603364564664,2.765,-0.6308,-0.8064,-1.0206,0.0,0.0,0.0,0.0,2.0,95.0,988000.0,0.0,0.0,22085743.766272098,16.91044287988613,9.995029212365123,1.0986122886681098,4.564348191467836,0,1,0,0,0,0,0,0.3564478381401654
MEX,2023,icehockey,0,0.0,0,21917.24858366,2.45603364564664,2.765,-0.6308,-0.8064,-1.0206,0.0,0.0,0.0,0.0,2.0,95.0,988000.0,0.0,0.0,22085743.766272098,16.91044287988613,9.995029212365123,1.0986122886681098,4.564348191467836,0,1,0,0,0,0,0,1.3219828706698213
MEX,2023,volleyball,8,2.19722457733622,1,21917.24858366,2.45603364564664,2.765,-0.6308,-0.8064,-1.0206,0.0,0.0,0.0,0.0,2.0,95.0,988000.0,0.0,0.0,22085743.766272098,16.91044287988613,9.995029212365123,1.0986122886681098,4.564348191467836,1,1,1,0,0,0,1,0.6316897088771388
SAU,2019,track,2,1.0986122886681098,1,62647.7299487842,2.09953683085793,5.636,-0.624,0.1453,0.2469,0.0,0.0,0.0,0.0,3.0,20.0,1418.0,0.0,0.0,4567314.169048281,15.334435880921845,11.045282725809558,1.3862943611198906,3.044522437723423,0,0,0,0,0,0,0,0.20163618810583728
SAU,2019,soccer,2,1.0986122886681098,1,62647.7299487842,2.09953683085793,5.636,-0.624,0.1453,0.2469,0.0,0.0,0.0,0.0,3.0,20.0,1418.0,0.0,0.0,4567314.169048281,15.334435880921845,11.045282725809558,1.3862943611198906,3.044522437723423,1,0,0,0,0,0,0,0.1966014618315962
SAU,2019,basketball,0,0.0,0,62647.7299487842,2.09953683085793,5.636,-0.624,0.1453,0.2469,0.0,0.0,0.0,0.0,3.0,20.0,1418.0,0.0,0.0,4567314.169048281,15.334435880921845,11.045282725809558,1.3862943611198906,3.044522437723423,0,0,0,0,0,0,0,0.29362814782455327
SAU,2019,tennis,1,0.6931471805599453,1,62647.7299487842,2.09953683085793,5.636,-0.624,0.1453,0.2469,0.0,0.0,0.0,0.0,3.0,20.0,1418.0,0.0,0.0,4567314.169048281,15.334435880921845,11.045282725809558,1.3862943611198906,3.044522437723423,0,0,0,0,0,0,0,0.31094581228884605
SAU,2019,golf,0,0.0,0,62647.7299487842,2.09953683085793,5.636,-0.624,0.1453,0.2469,0.0,0.0,0.0,0.0,3.0,20.0,1418.0,0.0,0.0,4567314.169048281,15.334435880921845,11.045282725809558,1.3862943611198906,3.044522437723423,0,0,0,0,0,0,0,0.6200624413339388
SAU,2019,swimming,0,0.0,0,62647.7299487842,2.09953683085793,5.636,-0.624,0.1453,0.2469,0.0,0.0,0.0,0.0,3.0,20.0,1418.0,0.0,0.0,4567314.169048281,15.334435880921845,11.045282725809558,1.3862943611198906,3.044522437723423,0,0,0,0,0,0,0,0.2971224736687767
SAU,2019,icehockey,0,0.0,0,62647.7299487842,2.09953683085793,5.636,-0.624,0.1453,0.2469,0.0,0.0,0.0,0.0,3.0,20.0,1418.0,0.0,0.0,4567314.169048281,15.334435880921845,11.045282725809558,1.3862943611198906,3.044522437723423,0,0,0,0,0,0,0,1.2096061427701783
SAU,2019,volleyball,0,0.0,0,62647.7299487842,2.09953683085793,5.636,-0.624,0.1453,0.2469,0.0,0.0,0.0,0.0,3.0,20.0,1418.0,0.0,0.0,4567314.169048281,15.334435880921845,11.045282725809558,1.3862943611198906,3.044522437723423,1,0,0,0,0,0,0,0.5495210124612213
SAU,2020,track,3,1.3862943611198906,1,57420.7335736424,-8.3434729070232,7.66,-0.6506,0.2155,0.2417,1.0,0.0,0.0,1.0,1.0,3.0,600.0,0.0,0.0,4567314.169048281,15.334435880921845,10.95816072917064,0.6931471805599453,1.3862943611198906,0,1,0,0,0,0,0,0.21990897135030327
SAU,2020,soccer,1,0.6931471805599453,1,57420.7335736424,-8.3434729070232,7.66,-0.6506,0.2155,0.2417,1.0,0.0,0.0,1.0,1.0,3.0,600.0,0.0,0.0,4567314.169048281,15.334435880921845,10.95816072917064,0.6931471805599453,1.3862943611198906,1,1,1,1,0,0,0,0.21457387291408614
SAU,2020,basketball,0,0.0,0,57420.7335736424,-8.3434729070232,7.66,-0.6506,0.2155,0.2417,1.0,0.0,0.0,1.0,1.0,3.0,600.0,0.0,0.0,4567314.169048281,15.334435880921845,10.95816072917064,0.6931471805599453,1.3862943611198906,0,1,0,0,0,0,0,0.31677243654126563
SAU,2020,tennis,0,0.0,0,57420.7335736424,-8.3434729070232,7.66,-0.6506,0.2155,0.2417,1.0,0.0,0.0,1.0,1.0,3.0,600.0,0.0,0.0,4567314.169048281,15.334435880921845,10.95816072917064,0.6931471805599453,1.3862943611198906,0,1,0,0,0,0,0,0.3348968075282807
SAU,2020,golf,0,0.0,0,57420.7335736424,-8.3434729070232,7.66,-0.6506,0.2155,0.2417,1.0,0.0,0.0,1.0,1.0,3.0,600.0,0.0,0.0,4567314.169048281,15.334435880921845,10.95816072917064,0.6931471805599453,1.3862943611198906,0,1,0,0,0,0,0,0.6547114667186112
SAU,2020,swimming,0,0.0,0,57420.7335736424,-8.3434729070232,7.66,-0.6506,0.2155,0.2417,1.0,0.0,0.0,1.0,1.0,3.0,600.0,0.0,0.0,4567314.169048281,15.334435880921845,10.95816072917064,0.6931471805599453,1.3862943611198906,0,1,0,0,0,0,0,0.3204319950853358
SAU,2020,icehockey,0,0.0,0,57420.7335736424,-8.3434729070232,7.66,-0.6506,0.2155,0.2417,1.0,0.0,0.0,1.0,1.0,3.0,600.0,0.0,0.0,4567314.169048281,15.334435880921845,10.95816072917064,0.6931471805599453,1.3862943611198906,0,1,0,0,0,0,0,1.2548530170534704
